5009,Leslie,Stefanson,Actress,Unbreakable,52,7
5010,Camryn,Manheim,Actress,Scary Movie 3,52,7
5011,Piper,Curda,Actress,Kiss Me,52,7
5012,Barry,Duffield,Actor,Yogi Bear,52,7
5013,Katie,Leung,Actress,Harry Potter and the Deathly Hallows: Part 2,52,7
5014,Treat,Williams,Actor,127 Hours,52,7
5015,Andy,Mientus,Actor,Crazy for You,52,7
5016,Paddy,Considine,Actor,The Bourne Ultimatum,52,7
5017,Joel,Gretsch,Actor,Push,52,7
5018,Drew,Fuller,Actor,The Ultimate Gift,52,7
5019,Melissa Sue,Anderson,Actress,Happy Birthday to Me,52,7
5020,Richard,Crenna,Actor,First Blood,52,7
5022,Claudia,Christian,Actress,Atlantis: The Lost Empire,52,7
5023,Karen,Dotrice,Actress,Mary Poppins,52,7
5024,Neil,Jordan,Writer,The Crying Game,52,7
5025,Robert,Hoffman,Actor,Step Up 2: The Streets,52,7
5026,Diana Maria,Riva,Actress,What Women Want,52,7
5027,Anne,Ramsey,Actress,The Goonies,52,7
5028,Ali,Astin,Actress,The Lord of the Rings: The Return of the King,52,7
5030,Phil,Lord,Writer,The Lego Movie,52,7
5031,Miranda,Raison,Actress,My Week with Marilyn,52,7
5032,Bailey,Chase,Actor,The Boy Next Door,52,7
5033,Jack,Wild,Actor,Robin Hood: Prince of Thieves,52,7
5034,Linda,Evans,Actress,Tom Horn,52,7
5035,Quinn,Cummings,Actress,The Goodbye Girl,52,7
5036,Vanessa Lee,Chester,Actress,The Lost World: Jurassic Park,52,7
5037,Hayden,Byerly,Actor,11/11/11,52,7
5038,Jama,Williamson,Actress,Mergers & Acquisitions,52,7
5039,John,Saxon,Actor,A Nightmare on Elm Street,52,7
5040,Jennifer,Gimenez,Actress,Blow,52,7
5041,Blair,Brown,Actress,Dogville,52,7
5042,Jerry,Orbach,Actor,Beauty and the Beast,52,7
5043,Jason,Mantzoukas,Actor,The Dictator,52,7
5044,Melissa,Ordway,Actress,Ted,52,7
5045,Cary-Hiroyuki,Tagawa,Actor,Hachi: A Dog's Tale,52,7
5046,Finn,Jones,Actor,Blackwater,52,7
5047,Rossif,Sutherland,Actor,Poor Boy's Game,52,7
5048,Patrick,Osborne,Animation Department,Wreck-It Ralph,52,7
5049,Pete,Ploszek,Actor,Teenage Mutant Ninja Turtles,52,7
5050,Lucy,DeVito,Actress,Leaves of Grass,52,7
5051,Tanya,Clarke,Actress,A Beautiful Mind,52,7
5052,Jake,Brennan,Actor,Dark Skies,52,7
5053,Richard E.,Grant,Actor,Dracula,52,7
5054,Jonathan,Ward,Actor,FernGully: The Last Rainforest,52,7
5055,Harry,Melling,Actor,Harry Potter and the Order of the Phoenix,52,7
5056,Brian,Blessed,Actor,Tarzan,52,7
5057,William,Smith,Actor,Conan the Barbarian,52,7
5058,Dan,Bakkedahl,Actor,The Heat,52,7
5059,Sunny,Leone,Actress,Ragini MMS 2,52,7
5060,Emily,Berrington,Actress,The Inbetweeners 2,52,7
5061,Theresa,Russell,Actress,Spider-Man 3,52,7
5062,Pat,Buttram,Actor,Back to the Future Part III,52,7
5064,Susan,Olsen,Actress,Zombo,52,7
5065,Jeff,Perry,Actor,Wild Things,52,7
5066,Eric,AndrÃ©,Actor,The Internship,52,7
5067,Dub,Taylor,Actor,Back to the Future Part III,52,7
5068,Amber,Benson,Actress,Latter Days,52,7
5069,Magda,Apanowicz,Actress,The Butterfly Effect,52,7
5070,Maimie,McCoy,Actress,The Libertine,52,7
5071,Hana,Hayes,Actress,The Last of Us,52,7
5072,Andre,Royo,Actor,The Spectacular Now,52,7
5073,Tim Blake,Nelson,Actor,O Brother,52,7
5074,Rick,Rossovich,Actor,The Terminator,52,7
5075,Nic,Pizzolatto,Writer,True Detective,52,7
5076,Yasmine,Bleeth,Actress,One Life to Live,52,7
5077,Cindy,Morgan,Actress,TRON,52,7
5078,Julia,Benson,Actress,Death Do Us Part,52,7
5079,Harmony,Korine,Director,Spring Breakers,52,7
5080,Judith,Light,Actress,One Life to Live,52,7
5081,Corbin,Bernsen,Actor,Kiss Kiss Bang Bang,52,7
5082,Martin,Klebba,Actor,Pirates of the Caribbean: At World's End,52,7
5083,Scott,Mechlowicz,Actor,EuroTrip,52,7
5084,Louis Gossett,Jr.,Actor,Enemy Mine,52,7
5085,Andy,Buckley,Actor,Bridesmaids,52,7
5086,Rafael de la,Fuente,Actor,Pilot,52,7
5087,Elizabeth,Marvel,Actress,True Grit,52,7
5088,Sophie,Rundle,Actress,Episode #1.4,52,7
5089,Jane,Sibbett,Actress,It Takes Two,52,7
5090,Brooke,Elliott,Actress,What Women Want,52,7
5091,Susanne,Bier,Director,In a Better World,52,7
5092,Jane,Adams,Actress,Eternal Sunshine of the Spotless Mind,52,7
5093,Marine,Vacth,Actress,Young & Beautiful,52,7
5094,Andrea,Parker,Actress,The Pretender 2001,52,7
5095,Harry,Shearer,Actor,The Simpsons Movie,52,7
5096,Teala,Dunn,Actress,Enchanted,52,7
5097,Warren,Brown,Actor,The Dark Knight Rises,52,7
5098,Shane,Harper,Actor,God's Not Dead,52,7
5099,Jess,Harnell,Actor,Up,52,7
5100,Todd,Field,Actor,Eyes Wide Shut,52,7
5101,Michelle,Pierce,Actress,Transformers,52,7
5102,Ward,Horton,Actor,Annabelle,52,7
5103,Genie,Francis,Actress,General Hospital,52,7
5104,Donna,Mitchell,Actress,All My Children,52,7
5105,Greg,Bryk,Actor,A History of Violence,52,7
5106,David Robert,Mitchell,Director,It Follows,52,7
5107,Fiona,Glascott,Actress,Resident Evil,52,7
5108,Alex,Garland,Writer,28 Days Later...,52,7
5109,Gemma,Whelan,Actress,The Wolfman,52,7
5111,Britt,Lower,Actress,Lizard,52,7
5112,Diahann,Carroll,Actress,Claudine,52,7
5113,Kyle,Massey,Actor,Life Is Ruff,52,7
5114,Javier,Botet,Actor,Mama,52,7
5115,Tina,Louise,Actress,The Stepford Wives,52,7
5117,Diana,Hardcastle,Actress,If Only,52,7
5118,Stephen,Tobolowsky,Actor,Memento,52,7
5119,Hedy,Lamarr,Actress,Samson and Delilah,52,7
5120,Edward,Fox,Actor,Gandhi,52,7
5121,Jamie Anne,Allman,Actress,The Notebook,52,7
5122,Theresa,Randle,Actress,Space Jam,52,7
5123,Bernie,Mac,Actor,Ocean's Eleven,52,7
5124,Paul,Scheer,Actor,Piranha 3D,52,7
5125,Vicky,McClure,Actress,This Is England,52,7
5126,Angel,Coulby,Actress,The Jacket,52,7
5127,Demetrius,Grosse,Actor,Saving Mr. Banks,52,7
5129,Joshua,Sasse,Actor,Frankenstein's Army,52,7
5130,Alex,Lawther,Actor,The Imitation Game,52,7
5131,Angelique,Pretorius,Actress,Tornado and the Kalahari Horse Whisperer,52,7
5132,Errol,Flynn,Actor,The Adventures of Robin Hood,52,7
5133,Kirsten,Storms,Actress,Zenon: Girl of the 21st Century,52,7
5134,Isabela,Moner,Actress,Work with Me,52,7
5135,Gloria,Reuben,Actress,Lincoln,52,7
5136,Logan,Browning,Actress,Bratz,52,7
5137,John,Glover,Actor,RoboCop 2,52,7
5138,James,Shigeta,Actor,Die Hard,52,7
5139,Daryl,Mitchell,Actor,10 Things I Hate About You,52,7
5140,Kellie,Bright,Actress,Kinky Boots,52,7
5141,George,Miller,Producer,Happy Feet,52,7
5142,Matthew,Marsden,Actor,Rambo,52,7
5143,Peter,Mullan,Actor,Trainspotting,52,7
5144,Costas,Mandylor,Actor,Saw IV,52,7
5145,Navi,Rawat,Actress,House of Sand and Fog,52,7
5146,JD,Pardo,Actor,Snitch,52,7
5147,Eric,Johnson,Actor,Legends of the Fall,52,7
5148,Marisa,Coughlan,Actress,Freddy Got Fingered,52,7
5149,Kellita,Smith,Actress,Hair Show,52,7
5150,Adam,Beach,Actor,Flags of Our Fathers,52,7
5151,Remy,Hii,Actor,The Wolf and the Deer,52,7
5152,Kim,Darby,Actress,True Grit,52,7
5153,Kathleen,Munroe,Actress,Accidental Friendship,52,7
5154,Jonas,Armstrong,Actor,Edge of Tomorrow,52,7
5155,Cary,Fukunaga,Director,Sin Nombre,52,7
5156,Tom,Ford,Director,A Single Man,52,7
5157,Hannibal,Buress,Actor,Neighbors,52,7
5159,Michael,McDonald,Actor,The Heat,52,7
5160,Paige,O'Hara,Actress,Beauty and the Beast,52,7
5162,Elisa,Donovan,Actress,Clueless,52,7
5163,Sophie,Colquhoun,Actress,Captain America: The First Avenger,52,7
5164,Elena,Kampouris,Actress,Men,52,7
5165,Heather,Langenkamp,Actress,A Nightmare on Elm Street,52,7
5166,Utkarsh,Ambudkar,Actor,Pitch Perfect,52,7
5167,Joe,Wright,Director,Atonement,52,7
5168,Alicia,Goranson,Actress,Boys Don't Cry,52,7
5169,Karl,Yune,Actor,Real Steel,52,7
5170,Jon,Tenney,Actor,Beverly Hills Cop III,52,7
5171,McKenzie,Westmore,Actress,Star Trek: Insurrection,52,7
5172,Peter,Greene,Actor,The Mask,52,7
5173,Billy Lewis,Jr.,Actor,Homecoming,52,7
5174,Gregg,Henry,Actor,Payback,52,7
5175,Katja,Herbers,Actress,The Storm,52,7
5176,Vicky,Jeudy,Actress,Imaginary Enemies,52,7
5177,Shane,McRae,Actor,Still Alice,52,7
5178,Meredith,Eaton,Actress,Paranormal Activity 3,52,7
5179,Virginia,Williams,Actress,One Life to Live,52,7
5181,Bruno,Kirby,Actor,The Godfather: Part II,52,7
5182,Travis Van,Winkle,Actor,Transformers,52,7
5183,John,Huston,Director,The Maltese Falcon,52,7
5184,Joshua,Leonard,Actor,The Blair Witch Project,52,7
5185,Bill,Mumy,Actor,Papillon,52,7
5186,Naturi,Naughton,Actress,Fame,52,7
5187,Cheech,Marin,Actor,The Lion King,52,7
5188,Julia,Sawalha,Actress,Chicken Run,52,7
5189,Ross,McCall,Actor,Green Street Hooligans,52,7
5190,Juliet,Landau,Actress,Ed Wood,52,7
5191,Maria de,Medeiros,Actress,Pulp Fiction,52,7
5192,Tawny,Kitaen,Actress,Bachelor Party,52,7
5193,Juliet,Aubrey,Actress,The Constant Gardener,52,7
5194,Claudia,Kim,Actress,Queen of the Game,52,7
5196,Jane,Alexander,Actress,The Ring,52,7
5197,Mark,Feuerstein,Actor,What Women Want,52,7
5198,Shelley,Winters,Actress,Lolita,52,7
5199,Skyler,Day,Actress,Backlight,52,7
5200,Johnny,Harris,Actor,Snow White and the Huntsman,52,7
5201,Wes,Studi,Actor,Avatar,52,7
5202,Mackenzie,Rosman,Actress,Fading of the Cries,52,7
5203,Azura,Skye,Actress,Bandits,52,7
5205,Adam,Hann-Byrd,Writer,PROXY: A Slender Man Story,52,7
5206,Nicole Alexandra,Shipley,Actress,Guardians of the Galaxy,52,7
5207,Kim,Rhodes,Actress,Another World,52,7
5208,Ralph,Brown,Actor,AlienÂ_,52,7
5209,Sue,Lyon,Actress,Lolita,52,7
5210,Elizabeth,Rodriguez,Actress,The Drop,52,7
5211,Eric Allan,Kramer,Actor,American Wedding,52,7
5212,Johnny,Alves,Miscellaneous Crew,The End,52,7
5213,Brian,Tee,Actor,The Wolverine,52,7
5214,Aaron,Schwartz,Actor,The Mighty Ducks,52,7
5215,Barbara Alyn,Woods,Actress,Striptease,52,7
5216,Yara,Martinez,Actress,The Hitcher,52,7
5217,Cedric,Nicolas-Troyan,Visual Effects,Snow White and the Huntsman,52,7
5219,Ivan,Sergei,Actor,The Break-Up,52,7
5220,Mia Rose,Frampton,Actress,Bridesmaids,52,7
5221,Anthony,Konechny,Actor,Fifty Shades of Grey,52,7
5222,Dick,Shawn,Actor,The Producers,52,7
5223,Kelly,McCreary,Actress,Being Flynn,52,7
5224,Daniella,Pineda,Actress,Always and Forever,52,7
5225,Dan,Hedaya,Actor,The Usual Suspects,52,7
5226,Alex,Russell,Actor,Chronicle,52,7
5227,Rachael,MacFarlane,Actress,Family Guy Presents Stewie Griffin: The Untold Story,52,7
5228,Tony,Todd,Actor,The Man from Earth,52,7
5229,Ruth,Kearney,Actress,New Blood,52,7
5230,Michael,Socha,Actor,This Is England,52,7
5231,John,Amos,Actor,Die Hard 2,52,7
5232,Katie,Stevens,Actress,Pilot,52,7
5233,Carmen,Serano,Actress,Next Friday,52,7
5234,Butch,Patrick,Actor,The Phantom Tollbooth,52,7
5236,Nate,Corddry,Actor,The Ugly Truth,52,7
5237,Roma,Downey,Actress,Borrowed Hearts,52,7
5238,Ryan,Cartwright,Actor,Virgin Territory,52,7
5239,Poppy Lee,Friar,Actress,Gently Going Under,52,7
5240,Ned,Beatty,Actor,Toy Story 3,52,7
5241,Blanca,SuÃ¡rez,Actress,The Skin I Live In,52,7
5242,Wrenn,Schmidt,Actress,Our Idiot Brother,52,7
5243,Kaniehtiio,Horn,Actress,Journey to the Center of the Earth,52,7
5244,Joe,Spano,Actor,Apollo 13,52,7
5245,Dee Bradley,Baker,Actor,The Boxtrolls,52,7
5246,Julie,Hagerty,Actress,Airplane!,52,7
5247,Scott William,Winters,Actor,Good Will Hunting,52,7
5248,Roger,Smith,Actor,Auntie Mame,52,7
5249,Neil,Jackson,Actor,Quantum of Solace,52,7
5250,Olivia,Jordan,Actress,Jobs,52,7
5251,Priscilla,Barnes,Actress,The Devil's Rejects,52,7
5252,Robert Duncan,McNeill,Actor,All My Children,52,7
5253,Warren,Kole,Actor,The Avengers,52,7
5254,Brian,Krause,Actor,Another World,52,7
5255,Faran,Tahir,Actor,Iron Man,52,7
5256,Jonathan,Sadowski,Actor,Live Free or Die Hard,52,7
5257,Nikki,Amuka-Bird,Actress,Jupiter Ascending,52,7
5258,Jasika,Nicole,Actress,She's Out of My League,52,7
5259,Ryan,Kelley,Actor,Mean Creek,52,7
5260,Birgitte Hjort,SÃ¸rensen,Actress,AutÃ_mata,52,7
5261,J.K.,Rowling,Writer,Harry Potter and the Deathly Hallows: Part 2,52,7
5262,Jae,Head,Actor,Hancock,52,7
5263,Yuliya,Snigir,Actress,A Good Day to Die Hard,52,7
5264,Uwe,Boll,Producer,Postal,52,7
5265,Mckenna,Grace,Actress,Goodbye World,52,7
5266,Nicholas,Braun,Actor,The Perks of Being a Wallflower,52,7
5267,Blair,Redford,Actor,Burlesque,52,7
5268,Mallory,Jansen,Actress,Pilot,52,7
5269,Jada,Facer,Actress,Love's Christmas Journey,52,7
5270,Ralf,Moeller,Actor,Gladiator,52,7
5271,Brandon Jay,McLaren,Actor,Tucker and Dale vs. Evil,52,7
5272,Kathy,Baker,Actress,Edward Scissorhands,52,7
5273,Angus,Macfadyen,Actor,Braveheart,52,7
5274,Richard Steven,Horvitz,Actor,Crazy,52,7
5275,Jennifer,Finnigan,Actress,Baby Sellers,52,7
5276,Ramon,Tikaram,Actor,Jupiter Ascending,52,7
5277,Billy,Wilder,Writer,Some Like It Hot,52,7
5279,Kelly,Bishop,Actress,Dirty Dancing,52,7
5280,Jackie,Cruz,Actress,WAC Pack,52,7
5281,Tammy,Blanchard,Actress,Moneyball,52,7
5282,Steve,Oedekerk,Writer,Evan Almighty,52,7
5283,Gethin,Anthony,Actor,Copenhagen,52,7
5284,Morgana,Robinson,Actress,Episode #1.4,52,7
5285,Paul,Dooley,Actor,Insomnia,52,7
5286,Tami,Stronach,Actress,The NeverEnding Story,52,7
5287,Dorothy,Atkinson,Actress,Mr. Turner,52,7
5288,Alexandra,Moen,Actress,Last of the Time Lords,52,7
5289,Sean,Teale,Actor,Nick,52,7
5290,Kevin,Nealon,Actor,Good Shit Lollipop,52,7
5291,Gareth,Evans,Director,The Raid: Redemption,52,7
5292,Anika Noni,Rose,Actress,The Princess and the Frog,52,7
5293,Josh,Pence,Actor,The Social Network,52,7
5294,Dabney,Coleman,Actor,WarGames,52,7
5295,Jacqueline,Fernandez,Actress,Kick,52,7
5296,Todd,Phillips,Producer,Old School,52,7
5297,Brandon Mychal,Smith,Actor,Gridiron Gang,52,7
5298,Stephen,Colbert,Writer,Strangers with Candy,52,7
5299,Olly,Alexander,Actor,Enter the Void,52,7
5300,Michael,Ontkean,Actor,The Descendants,52,7
5301,Dario,Barosso,Actor,St. Vincent,52,7
5302,Hayley Marie,Norman,Actress,Hancock,52,7
5303,Nick,Krause,Actor,The Descendants,52,7
5304,Dylan,Baker,Actor,Spider-Man 2,52,7
5305,Lawrence Michael,Levine,Actor,V/H/S/2,52,7
5306,Christopher,Abbott,Actor,Martha Marcy May Marlene,52,7
5307,Janet,Varney,Actress,Drillbit Taylor,52,7
5309,John,Madden,Director,Shakespeare in Love,52,7
5310,Gloria,Votsis,Actress,The Education of Charlie Banks,52,7
5311,Jackie,Debatin,Actress,Skeleton Man,52,7
5313,Malcolm-Jamal,Warner,Actor,Fool's Gold,52,7
5314,Aksel,Hennie,Actor,Headhunters,52,7
5315,Paris,Berelc,Actress,Saving the People Who Save People,52,7
5316,James,Cosmo,Actor,Braveheart,52,7
5317,Catalina Sandino,Moreno,Actress,Maria Full of Grace,52,7
5318,William,Forsythe,Actor,The Rock,52,7
5319,Erik,Stocklin,Actor,Donner Pass,52,7
5320,Duncan,Jones,Director,Moon,52,7
5322,John,Gielgud,Actor,Gandhi,52,7
5323,Richard,Belzer,Actor,Scarface,52,7
5324,Teddy,Geiger,Actor,The Rocker,52,7
5325,Jason,Robards,Actor,Once Upon a Time in the West,52,7
5326,Amber,Scott,Actress,Hook,52,7
5327,Carole,Lombard,Actress,To Be or Not to Be,52,7
5328,Marianna,Hill,Actress,The Godfather: Part II,52,7
5330,Robert,Oliveri,Actor,Edward Scissorhands,52,7
5331,Mark,Consuelos,Actor,My Super Ex-Girlfriend,52,7
5332,Rick,Gonzalez,Actor,War of the Worlds,52,7
5333,Isabelle,Adjani,Actress,Queen Margot,52,7
5334,Joanna,Kulig,Actress,Hansel & Gretel: Witch Hunters,52,7
5335,Georgia,King,Actress,One Day,52,7
5336,Peter,Strauss,Actor,xXx: State of the Union,52,7
5337,Don,Rickles,Actor,Toy Story,52,7
5338,Nina,Hartley,Actress,Boogie Nights,52,7
5339,Giannina,Facio,Actress,Gladiator,52,7
5340,Debra,Monk,Actress,Devil's Advocate,52,7
5341,Kate,Vernon,Actress,Malcolm X,52,7
5342,Emmanuelle,Riva,Actress,Amour,52,7
5343,Stephen,Collins,Actor,Blood Diamond,52,7
5344,Dave,Sheridan,Actor,Scary Movie,52,7
5345,Elinor,Donahue,Actress,Pretty Woman,52,7
5346,Adrian,Paul,Actor,Highlander: Endgame,52,7
5347,Kristin,Dattilo,Actress,Intolerable Cruelty,52,7
5348,Ruta,Gedmintas,Actress,Prowl,52,7
5350,Victoria,Principal,Actress,Earthquake,52,7
5351,Frances de la,Tour,Actress,Hugo,52,7
5352,Ivan,Reitman,Producer,Ghostbusters,52,7
5353,Patty,Duke,Actress,Valley of the Dolls,52,7
5354,Keenen Ivory,Wayans,Writer,White Chicks,52,7
5355,Joyce,DeWitt,Actress,A Man About the House,52,7
5356,Ned,Luke,Actor,Grand Theft Auto V,52,7
5357,John,Oliver,Writer,John Oliver: Terrifying Times,52,7
5358,Mhairi,Calvey,Actress,Braveheart,52,7
5359,Jonathan,LaPaglia,Actor,The Hit List,52,7
5360,Todd,Stashwick,Actor,You,52,7
5361,Kim,Fields,Actress,What to Expect When You're Expecting,52,7
5362,Michelle,MacLaren,Producer,To'hajiilee,52,7
5363,Adriana,Barraza,Actress,Thor,52,7
5364,Robert,Reed,Actor,The Boy in the Plastic Bubble,52,7
5365,Patrick,McGoohan,Actor,Braveheart,52,7
5366,Virginie,Ledoyen,Actress,The Beach,52,7
5367,Christopher Daniel,Barnes,Actor,The Little Mermaid,52,7
5368,Paul,Johansson,Actor,John Q,52,7
5370,Amy,Locane,Actress,Cry-Baby,52,7
5371,Sid,Haig,Actor,The Devil's Rejects,52,7
5372,Lloyd,Bridges,Actor,Airplane!,52,7
5373,Raquel,Alessi,Actress,Ghost Rider,52,7
5374,Brady,Bluhm,Actor,Dumb & Dumber,52,7
5375,Miranda,Hart,Actress,Date,52,7
5376,Susan,Lucci,Actress,Anastasia: The Mystery of Anna,52,7
5377,Lasse,HallstrÃ¶m,Director,Chocolat,52,7
5378,Steven,Pasquale,Actor,Aliens vs. Predator: Requiem,52,7
5379,Chris,Kos,Actor,Phoenix Song,52,7
5380,Sean,Flynn,Actor,Spring Break-Up: Part 1,52,7
5381,Jane,Russell,Actress,Gentlemen Prefer Blondes,52,7
5382,Katie,Garfield,Actress,Stuck in Love,52,7
5383,Richard,Schiff,Actor,Man of Steel,52,7
5384,David,Eigenberg,Actor,The Mothman Prophecies,52,7
5385,Justin,Chon,Actor,Twilight,52,7
5386,Kari,Matchett,Actress,Cube: Hypercube,52,7
5387,Ben,Lloyd-Hughes,Actor,Divergent,52,7
5388,Nora-Jane,Noone,Actress,The Descent,52,7
5389,Brady,Tutton,Actor,LOL,52,7
5390,Ricardo,DarÃ_n,Actor,The Secret in Their Eyes,52,7
5391,Alan,Dale,Actor,Captain America: The Winter Soldier,52,7
5392,Lauren,Socha,Actress,Episode #1.3,52,7
5393,Alicia,Coppola,Actress,Another World,52,7
5394,Elizabeth,Roberts,Actress,Old Fashioned,52,7
5396,Rutina,Wesley,Actress,13 Sins,52,7
5397,Ethan,Peck,Actor,In Time,52,7
5398,Drew,Roy,Actor,Secretariat,52,7
5399,Thomas,Middleditch,Actor,The Wolf of Wall Street,52,7
5400,Gillian,Flynn,Writer,Gone Girl,52,7
5401,Jose Pablo,Cantillo,Actor,Crank,52,7
5402,Braxton,Beckham,Actor,Blended,52,7
5404,Jessica,Oyelowo,Actress,Sleepy Hollow,52,7
5405,Chad,Lindberg,Actor,The Last Samurai,52,7
5406,Lydia Rose,Bewley,Actress,The Inbetweeners Movie,52,7
5407,Melanie,Scrofano,Actress,RoboCop,52,7
5408,Peter,Ustinov,Actor,Spartacus,52,7
5409,Barbara,Bach,Actress,The Spy Who Loved Me,52,7
5410,Caroline,Goodall,Actress,Schindler's List,52,7
5411,Marco,Perella,Actor,Boyhood,52,7
5412,Christie,Laing,Actress,Tucker and Dale vs. Evil,52,7
5413,John,Landis,Director,The Blues Brothers,52,7
5414,Fess,Parker,Actor,Old Yeller,52,7
5415,Brian,Baumgartner,Actor,License to Wed,52,7
5416,Bronson,Pinchot,Actor,True Romance,52,7
5417,Kelly,Rowan,Actress,Another World,52,7
5418,Gates,McFadden,Actress,Star Trek: First Contact,52,7
5419,Vincent,Martella,Actor,Role Models,52,7
5420,Noel,Clarke,Actor,Star Trek Into Darkness,52,7
5421,Charles,Durning,Actor,The Sting,52,7
5422,Kimberly,Quinn,Actress,St. Vincent,52,7
5423,James,Wolk,Actor,You Again,52,7
5424,Meat,Loaf,Actor,Fight Club,52,7
5425,Susan,George,Actress,Straw Dogs,52,7
5426,Shaun,Sipos,Actor,Final Destination 2,52,7
5427,Kym,Whitley,Actress,I Love You,52,7
5428,Rob,Archer,Actor,Bulletproof Monk,52,7
5429,Simon,Bird,Actor,The Inbetweeners Movie,50,7
5430,James,Tupper,Actor,Mr. Popper's Penguins,50,7
5431,Murray,Bartlett,Actor,Premiere,50,7
5432,Dean,Geyer,Actor,Never Back Down 2: The Beatdown,50,7
5433,Lela,Rochon,Actress,Any Given Sunday,50,7
5434,Aimee-Ffion,Edwards,Actress,Episode #2.4,50,7
5435,Robert,Taylor,Actor,The Matrix,50,7
5436,Calum,Worthy,Actor,I Was a Rat,50,7
5437,Jake,Thomas,Actor,A.I. Artificial Intelligence,50,7
5438,Oliver,Kieran-Jones,Actor,80 Minutes,50,7
5439,Ornella,Muti,Actress,Oscar,50,7
5440,Jeremy,Shada,Actor,Team America: World Police,50,7
5442,Dennis,Farina,Actor,Snatch.,50,7
5443,Stephen,Schneider,Actor,Bert and Arnie's Guide to Friendship,50,7
5444,Kathleen,Wilhoite,Actress,Pay It Forward,50,7
5445,Tristan,Wilds,Actor,Half Nelson,50,7
5446,Rachel,Ward,Actress,Against All Odds,50,7
5447,Matthew,Moy,Actor,No Strings Attached,50,7
5448,Hallee,Hirsh,Actress,You've Got Mail,50,7
5449,Bruce,Sinofsky,Director,Paradise Lost: The Child Murders at Robin Hood Hills,50,7
5450,Tom,Goodman-Hill,Actor,The Imitation Game,50,7
5451,Illeana,Douglas,Actress,Ghost World,50,7
5452,Robert,Beltran,Actor,Night of the Comet,50,7
5453,Liv,Ullmann,Actress,Persona,50,7
5454,Sianoa,Smit-McPhee,Actress,Touchback,50,7
5455,Kirby Bliss,Blanton,Actress,Project X,50,7
5456,Drew,Goddard,Writer,World War Z,50,7
5457,Kate,Flannery,Actress,Trick,50,7
5458,Meredith,Hagner,Actress,Going the Distance,50,7
5459,Savannah Paige,Rae,Actress,Date Night,50,7
5460,Aimee,Kelly,Actress,Sket,50,7
5461,Gary,Coleman,Actor,Movin' In,50,7
5462,Nancy,McKeon,Actress,A Cry for Help: The Tracey Thurman Story,50,7
5463,Richard T.,Jones,Actor,Collateral,50,7
5464,Reginald,VelJohnson,Actor,Die Hard,50,7
5465,MagnÃºs,Scheving,Actor,Welcome to LazyTown,50,7
5466,Cleopatra,Coleman,Actress,Step Up Revolution,50,7
5467,Natassia,Malthe,Actress,This Means War,50,7
5468,Lucy,Cohu,Actress,Becoming Jane,50,7
5469,Masha,Malinina,Actress,Alice,50,7
5470,Violante,Placido,Actress,Ghost Rider: Spirit of Vengeance,50,7
5471,Emilia,McCarthy,Actress,Maps to the Stars,50,7
5472,Bill,Cobbs,Actor,Night at the Museum,50,7
5473,Steve,Antin,Writer,Burlesque,50,7
5474,Dominic,Sherwood,Actor,Vampire Academy,50,7
5475,Danika,Yarosh,Actress,Retribution,50,7
5476,Tom,Arnold,Actor,True Lies,50,7
5477,Sharif,Atkins,Actor,Guardians of the Galaxy,50,7
5478,Michael,Haneke,Director,The White Ribbon,50,7
5479,Ginger,Gonzaga,Actress,Ted,50,7
5480,Bryan,Callen,Actor,Warrior,50,7
5481,Blake,Ritson,Actor,RocknRolla,50,7
5482,Matt,O'Leary,Actor,Brick,50,7
5483,Maxine,Bahns,Actress,The Brothers McMullen,50,7
5484,Luke,Mably,Actor,28 Days Later...,50,7
5486,Sarah,Wynter,Actress,The 6th Day,50,7
5487,Shailyn,Pierre-Dixon,Actress,The Best Man Holiday,50,7
5488,Galadriel,Stineman,Actress,Ben 10: Alien Swarm,50,7
5489,Ian Anthony,Dale,Actor,The Hangover,50,7
5490,Evan,Goldberg,Producer,This Is the End,50,7
5491,Freya,Tingley,Actress,X: Night of Vengeance,50,7
5492,Sonja,Sohn,Actress,Bringing Out the Dead,50,7
5494,Sydney Tamiia,Poitier,Actress,Death Proof,50,7
5495,Nancy,Cartwright,Actress,The Simpsons Movie,50,7
5496,Ted,Cassidy,Actor,Butch Cassidy and the Sundance Kid,50,7
5497,Gene,Tierney,Actress,Laura,50,7
5498,Benjamin,Kanes,Actor,My Blueberry Nights,50,7
5499,Sam,Palladio,Actor,Runner Runner,50,7
5502,Peter,Dante,Actor,Grandma's Boy,50,7
5503,Martin,Clunes,Actor,Shakespeare in Love,50,7
5504,A.J.,Langer,Actress,The People Under the Stairs,50,7
5505,David,Suchet,Actor,A Perfect Murder,50,7
5506,Ann,Sheridan,Actress,Another World,50,7
5507,Paul,Haggis,Writer,Crash,50,7
5508,Olga,Fonda,Actress,Real Steel,50,7
5510,Inger,Stevens,Actress,Hang 'Em High,50,7
5511,Jake,Weary,Actor,It Follows,50,7
5512,Josh,Segarra,Actor,The Music Never Stopped,50,7
5513,David,Blue,Actor,The Concessionaires Must Die!,50,7
5514,Ruby,O'Leary,Actress,Rites of Passage,50,7
5516,Amanda,Simons,Actress,I Danced for Hitler,50,7
5517,Amanda,Setton,Actress,What Happens in Vegas,50,7
5518,Yvette,Yates,Actress,Inherent Vice,50,7
5519,Cory,Oliver,Actress,BASEketball,50,7
